"LGD2014","LGD2014NAME","DZ2021","DZ2021_name","SDZ2021","SDZ2021_name"
"N09000003","Belfast","N20000815","Castle_J3","N21000187","Castle_J"
"N09000003","Belfast","N20000802","Castle_F1","N21000184","Castle_F"
"N09000003","Belfast","N20000814","Castle_J2","N21000187","Castle_J"
"N09000007","Lisburn and Castlereagh","N20002516","Castlereagh_East_D2","N21000565","Castlereagh_East_D"
"N09000007","Lisburn and Castlereagh","N20002508","Castlereagh_East_D1","N21000565","Castlereagh_East_D"
"N09000007","Lisburn and Castlereagh","N20002524","Castlereagh_East_D4","N21000565","Castlereagh_East_D"
"N09000007","Lisburn and Castlereagh","N20002519","Castlereagh_East_D3","N21000565","Castlereagh_East_D"
"N09000007","Lisburn and Castlereagh","N20002520","Castlereagh_East_C6","N21000564","Castlereagh_East_C"
"N09000007","Lisburn and Castlereagh","N20002532","Castlereagh_East_G2","N21000568","Castlereagh_East_G"
"N09000007","Lisburn and Castlereagh","N20002535","Castlereagh_East_H4","N21000569","Castlereagh_East_H"
"N09000007","Lisburn and Castlereagh","N20002525","Castlereagh_East_E4","N21000566","Castlereagh_East_E"
"N09000007","Lisburn and Castlereagh","N20002530","Castlereagh_East_E5","N21000566","Castlereagh_East_E"
"N09000007","Lisburn and Castlereagh","N20002522","Castlereagh_East_F2","N21000567","Castlereagh_East_F"
"N09000007","Lisburn and Castlereagh","N20002529","Castlereagh_East_F5","N21000567","Castlereagh_East_F"
"N09000007","Lisburn and Castlereagh","N20002527","Castlereagh_East_F4","N21000567","Castlereagh_East_F"
"N09000007","Lisburn and Castlereagh","N20002533","Castlereagh_East_H3","N21000569","Castlereagh_East_H"
"N09000007","Lisburn and Castlereagh","N20002536","Castlereagh_East_G4","N21000568","Castlereagh_East_G"
"N09000007","Lisburn and Castlereagh","N20002537","Castlereagh_East_G5","N21000568","Castlereagh_East_G"
"N09000007","Lisburn and Castlereagh","N20002502","Castlereagh_East_C1","N21000564","Castlereagh_East_C"
"N09000007","Lisburn and Castlereagh","N20002500","Castlereagh_East_A1","N21000562","Castlereagh_East_A"
"N09000007","Lisburn and Castlereagh","N20002503","Castlereagh_East_C2","N21000564","Castlereagh_East_C"
"N09000007","Lisburn and Castlereagh","N20002534","Castlereagh_East_G3","N21000568","Castlereagh_East_G"
"N09000007","Lisburn and Castlereagh","N20002509","Castlereagh_East_B2","N21000563","Castlereagh_East_B"
"N09000007","Lisburn and Castlereagh","N20002507","Castlereagh_East_C5","N21000564","Castlereagh_East_C"
"N09000007","Lisburn and Castlereagh","N20002504","Castlereagh_East_C3","N21000564","Castlereagh_East_C"
"N09000007","Lisburn and Castlereagh","N20002506","Castlereagh_East_C4","N21000564","Castlereagh_East_C"
"N09000007","Lisburn and Castlereagh","N20002501","Castlereagh_East_A2","N21000562","Castlereagh_East_A"
"N09000007","Lisburn and Castlereagh","N20002512","Castlereagh_East_E2","N21000566","Castlereagh_East_E"
"N09000007","Lisburn and Castlereagh","N20002517","Castlereagh_East_E3","N21000566","Castlereagh_East_E"
"N09000007","Lisburn and Castlereagh","N20002510","Castlereagh_East_E1","N21000566","Castlereagh_East_E"
"N09000007","Lisburn and Castlereagh","N20002511","Castlereagh_East_A3","N21000562","Castlereagh_East_A"
"N09000007","Lisburn and Castlereagh","N20002521","Castlereagh_East_F1","N21000567","Castlereagh_East_F"
"N09000007","Lisburn and Castlereagh","N20002523","Castlereagh_East_F3","N21000567","Castlereagh_East_F"
"N09000003","Belfast","N20000960","Ormiston_C4","N21000221","Ormiston_C"
"N09000007","Lisburn and Castlereagh","N20002514","Castlereagh_East_A4","N21000562","Castlereagh_East_A"
"N09000007","Lisburn and Castlereagh","N20002538","Castlereagh_East_H5","N21000569","Castlereagh_East_H"
"N09000007","Lisburn and Castlereagh","N20002513","Castlereagh_East_B3","N21000563","Castlereagh_East_B"
"N09000007","Lisburn and Castlereagh","N20002505","Castlereagh_East_B1","N21000563","Castlereagh_East_B"
"N09000011","Ards and North Down","N20003569","Holywood_and_Clandeboye_F4","N21000800","Holywood_and_Clandeboye_F"
"N09000011","Ards and North Down","N20003523","Newtownards_N2","N21000790","Newtownards_N"
"N09000007","Lisburn and Castlereagh","N20002518","Castlereagh_East_B5","N21000563","Castlereagh_East_B"
"N09000007","Lisburn and Castlereagh","N20002541","Castlereagh_East_J2","N21000570","Castlereagh_East_J"
"N09000007","Lisburn and Castlereagh","N20002515","Castlereagh_East_B4","N21000563","Castlereagh_East_B"
"N09000007","Lisburn and Castlereagh","N20002540","Castlereagh_East_J1","N21000570","Castlereagh_East_J"
"N09000007","Lisburn and Castlereagh","N20002531","Castlereagh_East_G1","N21000568","Castlereagh_East_G"
"N09000007","Lisburn and Castlereagh","N20002528","Castlereagh_East_H2","N21000569","Castlereagh_East_H"
"N09000007","Lisburn and Castlereagh","N20002539","Castlereagh_East_H6","N21000569","Castlereagh_East_H"
"N09000003","Belfast","N20001007","Ormiston_S1","N21000234","Ormiston_S"
"N09000007","Lisburn and Castlereagh","N20002526","Castlereagh_East_H1","N21000569","Castlereagh_East_H"
"N09000011","Ards and North Down","N20003433","Comber_E1","N21000775","Comber_E"
"N09000003","Belfast","N20001271","Collin_H4","N21000293","Collin_H"
"N09000003","Belfast","N20001280","Collin_J4","N21000294","Collin_J"
"N09000003","Belfast","N20001285","Collin_P3","N21000298","Collin_P"
"N09000003","Belfast","N20001259","Collin_K1","N21000295","Collin_K"
"N09000003","Belfast","N20001239","Collin_B1","N21000287","Collin_B"
"N09000003","Belfast","N20001252","Collin_E4","N21000290","Collin_E"
"N09000003","Belfast","N20001256","Collin_G1","N21000292","Collin_G"
"N09000003","Belfast","N20001276","Collin_K4","N21000295","Collin_K"
"N09000003","Belfast","N20001283","Collin_P2","N21000298","Collin_P"
"N09000003","Belfast","N20001286","Collin_P4","N21000298","Collin_P"
"N09000003","Belfast","N20001269","Collin_K2","N21000295","Collin_K"
"N09000003","Belfast","N20001287","Collin_Q2","N21000299","Collin_Q"
"N09000003","Belfast","N20001293","Collin_P6","N21000298","Collin_P"
"N09000003","Belfast","N20001295","Collin_Q4","N21000299","Collin_Q"
"N09000003","Belfast","N20001274","Collin_P1","N21000298","Collin_P"
"N09000003","Belfast","N20001265","Collin_H3","N21000293","Collin_H"
"N09000003","Belfast","N20001250","Collin_F2","N21000291","Collin_F"
"N09000003","Belfast","N20001248","Collin_E3","N21000290","Collin_E"
"N09000003","Belfast","N20001291","Collin_N4","N21000297","Collin_N"
"N09000003","Belfast","N20001284","Collin_N3","N21000297","Collin_N"
"N09000003","Belfast","N20001281","Collin_R1","N21000300","Collin_R"
"N09000003","Belfast","N20001267","Collin_L1","N21000296","Collin_L"
"N09000003","Belfast","N20001288","Collin_P5","N21000298","Collin_P"
"N09000003","Belfast","N20001279","Collin_L4","N21000296","Collin_L"
"N09000003","Belfast","N20001241","Collin_E1","N21000290","Collin_E"
"N09000003","Belfast","N20001270","Collin_K3","N21000295","Collin_K"
"N09000003","Belfast","N20001277","Collin_N2","N21000297","Collin_N"
"N09000007","Lisburn and Castlereagh","N20002289","Killultagh_B2","N21000519","Killultagh_B"
"N09000003","Belfast","N20001243","Collin_E2","N21000290","Collin_E"
"N09000003","Belfast","N20001255","Collin_B2","N21000287","Collin_B"
"N09000003","Belfast","N20001289","Collin_R2","N21000300","Collin_R"
"N09000003","Belfast","N20001263","Collin_G4","N21000292","Collin_G"
"N09000003","Belfast","N20001257","Collin_G2","N21000292","Collin_G"
"N09000003","Belfast","N20001262","Collin_G3","N21000292","Collin_G"
"N09000003","Belfast","N20001268","Collin_B4","N21000287","Collin_B"
"N09000003","Belfast","N20001290","Collin_Q3","N21000299","Collin_Q"
"N09000003","Belfast","N20001282","Collin_Q1","N21000299","Collin_Q"
"N09000003","Belfast","N20001266","Collin_G5","N21000292","Collin_G"
"N09000003","Belfast","N20001261","Collin_B3","N21000287","Collin_B"
"N09000003","Belfast","N20001272","Collin_N1","N21000297","Collin_N"
"N09000003","Belfast","N20001273","Collin_L2","N21000296","Collin_L"
"N09000003","Belfast","N20001275","Collin_J3","N21000294","Collin_J"
"N09000003","Belfast","N20001294","Collin_R4","N21000300","Collin_R"
"N09000003","Belfast","N20001292","Collin_R3","N21000300","Collin_R"
"N09000003","Belfast","N20001296","Collin_R5","N21000300","Collin_R"
"N09000007","Lisburn and Castlereagh","N20002379","Lisburn_North_A2","N21000536","Lisburn_North_A"
"N09000007","Lisburn and Castlereagh","N20002383","Lisburn_North_A3","N21000536","Lisburn_North_A"
"N09000007","Lisburn and Castlereagh","N20002388","Lisburn_North_C5","N21000538","Lisburn_North_C"
"N09000007","Lisburn and Castlereagh","N20002386","Lisburn_North_C3","N21000538","Lisburn_North_C"
"N09000007","Lisburn and Castlereagh","N20002387","Lisburn_North_C4","N21000538","Lisburn_North_C"
"N09000007","Lisburn and Castlereagh","N20002378","Lisburn_North_D1","N21000539","Lisburn_North_D"
"N09000007","Lisburn and Castlereagh","N20002376","Lisburn_North_A1","N21000536","Lisburn_North_A"
"N09000007","Lisburn and Castlereagh","N20002389","Lisburn_North_D3","N21000539","Lisburn_North_D"
"N09000007","Lisburn and Castlereagh","N20002385","Lisburn_North_D2","N21000539","Lisburn_North_D"
"N09000007","Lisburn and Castlereagh","N20002424","Downshire_East_A1","N21000546","Downshire_East_A"
"N09000003","Belfast","N20001231","Balmoral_L4","N21000283","Balmoral_L"
"N09000007","Lisburn and Castlereagh","N20002426","Downshire_East_A3","N21000546","Downshire_East_A"
"N09000007","Lisburn and Castlereagh","N20002427","Downshire_East_A4","N21000546","Downshire_East_A"
"N09000007","Lisburn and Castlereagh","N20002380","Lisburn_North_C1","N21000538","Lisburn_North_C"
"N09000007","Lisburn and Castlereagh","N20002382","Lisburn_North_C2","N21000538","Lisburn_North_C"
"N09000011","Ards and North Down","N20003550","Holywood_and_Clandeboye_E1","N21000799","Holywood_and_Clandeboye_E"
"N09000011","Ards and North Down","N20003549","Holywood_and_Clandeboye_D2","N21000798","Holywood_and_Clandeboye_D"
"N09000011","Ards and North Down","N20003548","Holywood_and_Clandeboye_D1","N21000798","Holywood_and_Clandeboye_D"
"N09000011","Ards and North Down","N20003559","Holywood_and_Clandeboye_K1","N21000804","Holywood_and_Clandeboye_K"
"N09000011","Ards and North Down","N20003545","Holywood_and_Clandeboye_F3","N21000800","Holywood_and_Clandeboye_F"
"N09000011","Ards and North Down","N20003544","Holywood_and_Clandeboye_F2","N21000800","Holywood_and_Clandeboye_F"
"N09000011","Ards and North Down","N20003539","Holywood_and_Clandeboye_F1","N21000800","Holywood_and_Clandeboye_F"
"N09000011","Ards and North Down","N20003553","Holywood_and_Clandeboye_E2","N21000799","Holywood_and_Clandeboye_E"
"N09000011","Ards and North Down","N20003555","Holywood_and_Clandeboye_E3","N21000799","Holywood_and_Clandeboye_E"
"N09000011","Ards and North Down","N20003551","Holywood_and_Clandeboye_D3","N21000798","Holywood_and_Clandeboye_D"
"N09000011","Ards and North Down","N20003560","Holywood_and_Clandeboye_K2","N21000804","Holywood_and_Clandeboye_K"
"N09000011","Ards and North Down","N20003567","Holywood_and_Clandeboye_K4","N21000804","Holywood_and_Clandeboye_K"
"N09000011","Ards and North Down","N20003566","Holywood_and_Clandeboye_H6","N21000802","Holywood_and_Clandeboye_H"
"N09000011","Ards and North Down","N20003552","Holywood_and_Clandeboye_H1","N21000802","Holywood_and_Clandeboye_H"
"N09000011","Ards and North Down","N20003558","Holywood_and_Clandeboye_H2","N21000802","Holywood_and_Clandeboye_H"
"N09000011","Ards and North Down","N20003563","Holywood_and_Clandeboye_H4","N21000802","Holywood_and_Clandeboye_H"
"N09000011","Ards and North Down","N20003565","Holywood_and_Clandeboye_K3","N21000804","Holywood_and_Clandeboye_K"
"N09000011","Ards and North Down","N20003575","Holywood_and_Clandeboye_K5","N21000804","Holywood_and_Clandeboye_K"
"N09000011","Ards and North Down","N20003561","Holywood_and_Clandeboye_H3","N21000802","Holywood_and_Clandeboye_H"
"N09000011","Ards and North Down","N20003571","Holywood_and_Clandeboye_L2","N21000805","Holywood_and_Clandeboye_L"
"N09000011","Ards and North Down","N20003576","Holywood_and_Clandeboye_L5","N21000805","Holywood_and_Clandeboye_L"
"N09000011","Ards and North Down","N20003574","Holywood_and_Clandeboye_L4","N21000805","Holywood_and_Clandeboye_L"
"N09000011","Ards and North Down","N20003573","Holywood_and_Clandeboye_L3","N21000805","Holywood_and_Clandeboye_L"
"N09000011","Ards and North Down","N20003564","Holywood_and_Clandeboye_H5","N21000802","Holywood_and_Clandeboye_H"
"N09000003","Belfast","N20000946","Ormiston_A1","N21000219","Ormiston_A"
"N09000011","Ards and North Down","N20003570","Holywood_and_Clandeboye_L1","N21000805","Holywood_and_Clandeboye_L"
"N09000003","Belfast","N20000956","Ormiston_B4","N21000220","Ormiston_B"
"N09000003","Belfast","N20000947","Ormiston_A2","N21000219","Ormiston_A"
"N09000003","Belfast","N20000945","Ormiston_B1","N21000220","Ormiston_B"
"N09000011","Ards and North Down","N20003577","Holywood_and_Clandeboye_L6","N21000805","Holywood_and_Clandeboye_L"
"N09000011","Ards and North Down","N20003620","Bangor_West_J4","N21000814","Bangor_West_J"
"N09000011","Ards and North Down","N20003613","Bangor_West_J2","N21000814","Bangor_West_J"
"N09000011","Ards and North Down","N20003611","Bangor_West_J1","N21000814","Bangor_West_J"
"N09000011","Ards and North Down","N20003595","Bangor_West_C3","N21000808","Bangor_West_C"
"N09000011","Ards and North Down","N20003619","Bangor_West_J3","N21000814","Bangor_West_J"
"N09000011","Ards and North Down","N20003585","Bangor_West_B1","N21000807","Bangor_West_B"
"N09000011","Ards and North Down","N20003582","Bangor_West_C1","N21000808","Bangor_West_C"
"N09000011","Ards and North Down","N20003591","Bangor_West_E1","N21000810","Bangor_West_E"
"N09000011","Ards and North Down","N20003543","Holywood_and_Clandeboye_B3","N21000796","Holywood_and_Clandeboye_B"
"N09000011","Ards and North Down","N20003542","Holywood_and_Clandeboye_B2","N21000796","Holywood_and_Clandeboye_B"
"N09000011","Ards and North Down","N20003588","Bangor_West_B3","N21000807","Bangor_West_B"
"N09000011","Ards and North Down","N20003587","Bangor_West_B2","N21000807","Bangor_West_B"
"N09000011","Ards and North Down","N20003541","Holywood_and_Clandeboye_B1","N21000796","Holywood_and_Clandeboye_B"
"N09000011","Ards and North Down","N20003594","Bangor_West_E2","N21000810","Bangor_West_E"
"N09000011","Ards and North Down","N20003546","Holywood_and_Clandeboye_C1","N21000797","Holywood_and_Clandeboye_C"
"N09000011","Ards and North Down","N20003556","Holywood_and_Clandeboye_G2","N21000801","Holywood_and_Clandeboye_G"
"N09000011","Ards and North Down","N20003616","Bangor_West_H4","N21000813","Bangor_West_H"
"N09000011","Ards and North Down","N20003612","Bangor_West_E6","N21000810","Bangor_West_E"
"N09000011","Ards and North Down","N20003606","Bangor_West_E5","N21000810","Bangor_West_E"
"N09000011","Ards and North Down","N20003608","Bangor_West_H2","N21000813","Bangor_West_H"
"N09000011","Ards and North Down","N20003554","Holywood_and_Clandeboye_G1","N21000801","Holywood_and_Clandeboye_G"
"N09000011","Ards and North Down","N20003547","Holywood_and_Clandeboye_C2","N21000797","Holywood_and_Clandeboye_C"
"N09000011","Ards and North Down","N20003557","Holywood_and_Clandeboye_G3","N21000801","Holywood_and_Clandeboye_G"
"N09000011","Ards and North Down","N20003538","Holywood_and_Clandeboye_A2","N21000795","Holywood_and_Clandeboye_A"
"N09000011","Ards and North Down","N20003540","Holywood_and_Clandeboye_A3","N21000795","Holywood_and_Clandeboye_A"
"N09000011","Ards and North Down","N20003537","Holywood_and_Clandeboye_A1","N21000795","Holywood_and_Clandeboye_A"
"N09000011","Ards and North Down","N20003600","Bangor_West_E3","N21000810","Bangor_West_E"
"N09000011","Ards and North Down","N20003598","Bangor_West_C4","N21000808","Bangor_West_C"
"N09000011","Ards and North Down","N20003604","Bangor_West_E4","N21000810","Bangor_West_E"
"N09000011","Ards and North Down","N20003609","Bangor_West_H3","N21000813","Bangor_West_H"
"N09000011","Ards and North Down","N20003618","Bangor_West_H6","N21000813","Bangor_West_H"
"N09000011","Ards and North Down","N20003617","Bangor_West_H5","N21000813","Bangor_West_H"
"N09000011","Ards and North Down","N20003607","Bangor_West_H1","N21000813","Bangor_West_H"
"N09000011","Ards and North Down","N20003687","Bangor_East_and_Donaghadee_B4","N21000830","Bangor_East_and_Donaghadee_B"
"N09000011","Ards and North Down","N20003684","Bangor_East_and_Donaghadee_B2","N21000830","Bangor_East_and_Donaghadee_B"
"N09000011","Ards and North Down","N20003683","Bangor_East_and_Donaghadee_B1","N21000830","Bangor_East_and_Donaghadee_B"
"N09000011","Ards and North Down","N20003686","Bangor_East_and_Donaghadee_B3","N21000830","Bangor_East_and_Donaghadee_B"
"N09000011","Ards and North Down","N20003689","Bangor_East_and_Donaghadee_B5","N21000830","Bangor_East_and_Donaghadee_B"
"N09000011","Ards and North Down","N20003690","Bangor_East_and_Donaghadee_B6","N21000830","Bangor_East_and_Donaghadee_B"
"N09000011","Ards and North Down","N20003705","Bangor_East_and_Donaghadee_G4","N21000835","Bangor_East_and_Donaghadee_G"
"N09000011","Ards and North Down","N20003691","Bangor_East_and_Donaghadee_B7","N21000830","Bangor_East_and_Donaghadee_B"
"N09000011","Ards and North Down","N20003692","Bangor_East_and_Donaghadee_D1","N21000832","Bangor_East_and_Donaghadee_D"
"N09000011","Ards and North Down","N20003694","Bangor_East_and_Donaghadee_D2","N21000832","Bangor_East_and_Donaghadee_D"
"N09000011","Ards and North Down","N20003696","Bangor_East_and_Donaghadee_F1","N21000834","Bangor_East_and_Donaghadee_F"
"N09000011","Ards and North Down","N20003695","Bangor_East_and_Donaghadee_D3","N21000832","Bangor_East_and_Donaghadee_D"
"N09000011","Ards and North Down","N20003708","Bangor_East_and_Donaghadee_G5","N21000835","Bangor_East_and_Donaghadee_G"
"N09000011","Ards and North Down","N20003703","Bangor_East_and_Donaghadee_G3","N21000835","Bangor_East_and_Donaghadee_G"
"N09000011","Ards and North Down","N20003716","Bangor_East_and_Donaghadee_H4","N21000836","Bangor_East_and_Donaghadee_H"
"N09000011","Ards and North Down","N20003712","Bangor_East_and_Donaghadee_H2","N21000836","Bangor_East_and_Donaghadee_H"
"N09000011","Ards and North Down","N20003680","Bangor_East_and_Donaghadee_A1","N21000829","Bangor_East_and_Donaghadee_A"
"N09000011","Ards and North Down","N20003685","Bangor_East_and_Donaghadee_E2","N21000833","Bangor_East_and_Donaghadee_E"
"N09000011","Ards and North Down","N20003698","Bangor_East_and_Donaghadee_G1","N21000835","Bangor_East_and_Donaghadee_G"
"N09000011","Ards and North Down","N20003697","Bangor_East_and_Donaghadee_F2","N21000834","Bangor_East_and_Donaghadee_F"
"N09000011","Ards and North Down","N20003668","Bangor_Central_L5","N21000825","Bangor_Central_L"
"N09000011","Ards and North Down","N20003665","Bangor_Central_L4","N21000825","Bangor_Central_L"
"N09000011","Ards and North Down","N20003672","Bangor_Central_P4","N21000827","Bangor_Central_P"
"N09000011","Ards and North Down","N20003669","Bangor_Central_P3","N21000827","Bangor_Central_P"
"N09000011","Ards and North Down","N20003664","Bangor_Central_L3","N21000825","Bangor_Central_L"
