PC5,ACTIVE,X,Y,LGD2014,LGD2014NAME,WARD2014,WARD2014NAME,DEA2014,DEA2014NAME,AA2008,AA2008NAME,WARD1992,WARD1992NAME,LGD1992,LGD1992NAME,HSCT,HSCTNAME,DZ2021,DZ2021_name,SDZ2021,SDZ2021_name,AA2024,AA2024NAME,SA2011,SOA2001,SOA2001NAME,SOA2001_OLD,SOA2001NAME_OLD,COA2001,SETTLEMENT15,SETTLEMENT15_URBAN_RURAL
BT456AS,1,289976,390552,N09000009,Mid Ulster,N08000921,Glebe (Mid Ulster),N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002901,Magherafelt_A5,N21000651,Magherafelt_A,N05000010,Mid Ulster,N00003555,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050005,MAGHERAFELT,URBAN
BT456AT,1,290023,390899,N09000009,Mid Ulster,N08000921,Glebe (Mid Ulster),N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002897,Magherafelt_A3,N21000651,Magherafelt_A,N05000010,Mid Ulster,N00003555,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050005,MAGHERAFELT,URBAN
BT456AU,1,290078,390518,N09000009,Mid Ulster,N08000921,Glebe (Mid Ulster),N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003555,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050005,MAGHERAFELT,URBAN
BT456AW,1,289823,390753,N09000009,Mid Ulster,N08000921,Glebe (Mid Ulster),N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002897,Magherafelt_A3,N21000651,Magherafelt_A,N05000010,Mid Ulster,N00003552,95TT05S1,Glebe_1_Magherafelt,95TT05S1,Glebe_1_Magherafelt,95TT050003,MAGHERAFELT,URBAN
BT456AX,1,289990,390849,N09000009,Mid Ulster,N08000921,Glebe (Mid Ulster),N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002897,Magherafelt_A3,N21000651,Magherafelt_A,N05000010,Mid Ulster,N00003555,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050005,MAGHERAFELT,URBAN
BT456AY,1,290127,390412,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002899,Magherafelt_B1,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003555,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050005,MAGHERAFELT,URBAN
BT456AZ,1,290208,390414,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002899,Magherafelt_B1,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003556,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050007,MAGHERAFELT,URBAN
BT456BA,1,290346,390471,N09000009,Mid Ulster,N08000921,Glebe (Mid Ulster),N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002899,Magherafelt_B1,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003556,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050007,MAGHERAFELT,URBAN
BT456BB,1,290433,390237,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002899,Magherafelt_B1,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003556,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050007,MAGHERAFELT,URBAN
BT456BD,1,289952,390406,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003556,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050006,MAGHERAFELT,URBAN
BT456BE,1,290074,390852,N09000009,Mid Ulster,N08000921,Glebe (Mid Ulster),N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002899,Magherafelt_B1,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003555,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050005,MAGHERAFELT,URBAN
BT456BF,1,289570,389566,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002909,Magherafelt_C4,N21000653,Magherafelt_C,N05000010,Mid Ulster,N00003601,95TT13S1,Town Parks East_1,95TT13S1,Town Parks East_1,95TT130006,MAGHERAFELT,URBAN
BT456BG,1,290300,390374,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002899,Magherafelt_B1,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003556,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050007,MAGHERAFELT,URBAN
BT456BH,1,290221,390286,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002899,Magherafelt_B1,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003556,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050006,MAGHERAFELT,URBAN
BT456BJ,1,290182,390396,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002899,Magherafelt_B1,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003556,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050006,MAGHERAFELT,URBAN
BT456BL,1,289952,390406,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003556,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050006,MAGHERAFELT,URBAN
BT456BN,1,289758,390507,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002901,Magherafelt_A5,N21000651,Magherafelt_A,N05000010,Mid Ulster,N00003604,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130007,MAGHERAFELT,URBAN
BT456BP,1,289964,390349,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003556,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050006,MAGHERAFELT,URBAN
BT456BQ,1,290199,390333,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002899,Magherafelt_B1,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003556,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050006,MAGHERAFELT,URBAN
BT456BS,1,290004,390168,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003604,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130007,MAGHERAFELT,URBAN
BT456BT,1,289754,390445,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002901,Magherafelt_A5,N21000651,Magherafelt_A,N05000010,Mid Ulster,N00003604,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130007,MAGHERAFELT,URBAN
BT456BU,1,289656,390411,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002901,Magherafelt_A5,N21000651,Magherafelt_A,N05000010,Mid Ulster,N00003604,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130007,MAGHERAFELT,URBAN
BT456BW,1,289860,390418,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003604,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130007,MAGHERAFELT,URBAN
BT456BX,0,289750,390350,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002901,Magherafelt_A5,N21000651,Magherafelt_A,N05000010,Mid Ulster,N00003604,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130007,MAGHERAFELT,URBAN
BT456BY,1,289773,390324,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003604,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130007,MAGHERAFELT,URBAN
BT456BZ,1,289826,390247,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003604,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130007,MAGHERAFELT,URBAN
BT456DA,1,289881,390189,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003604,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130007,MAGHERAFELT,URBAN
BT456DB,1,289930,390180,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003604,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130007,MAGHERAFELT,URBAN
BT456DD,1,289710,390290,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003604,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130007,MAGHERAFELT,URBAN
BT456DE,1,289752,390257,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003604,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130007,MAGHERAFELT,URBAN
BT456DF,1,289799,390187,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003604,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130007,MAGHERAFELT,URBAN
BT456DG,1,289864,390139,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003605,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130008,MAGHERAFELT,URBAN
BT456DH,1,289892,390097,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003605,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130008,MAGHERAFELT,URBAN
BT456DJ,1,289966,390137,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003605,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130008,MAGHERAFELT,URBAN
BT456DL,1,290308,390535,N09000009,Mid Ulster,N08000921,Glebe (Mid Ulster),N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003555,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050005,MAGHERAFELT,URBAN
BT456DN,1,290199,390535,N09000009,Mid Ulster,N08000921,Glebe (Mid Ulster),N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003555,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050005,MAGHERAFELT,URBAN
BT456DP,1,289611,390041,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002907,Magherafelt_B4,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003599,95TT13S1,Town Parks East_1,95TT13S1,Town Parks East_1,95TT130003,MAGHERAFELT,URBAN
BT456DQ,1,289847,390073,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003605,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130008,MAGHERAFELT,URBAN
BT456DR,1,289593,390195,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002905,Magherafelt_A7,N21000651,Magherafelt_A,N05000010,Mid Ulster,N00003605,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130008,MAGHERAFELT,URBAN
BT456DS,1,290221,390110,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002906,Magherafelt_B3,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003556,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050006,MAGHERAFELT,URBAN
BT456DT,1,290292,390141,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002906,Magherafelt_B3,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003556,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050007,MAGHERAFELT,URBAN
BT456DU,1,289674,390364,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002905,Magherafelt_A7,N21000651,Magherafelt_A,N05000010,Mid Ulster,N00003604,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130007,MAGHERAFELT,URBAN
BT456DW,1,289687,390090,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002907,Magherafelt_B4,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003605,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130008,MAGHERAFELT,URBAN
BT456DX,0,289740,390540,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002901,Magherafelt_A5,N21000651,Magherafelt_A,N05000010,Mid Ulster,N00003604,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130007,MAGHERAFELT,URBAN
BT456DY,1,289996,390287,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003556,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050006,MAGHERAFELT,URBAN
BT456DZ,1,289996,390287,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002904,Magherafelt_B2,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003556,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050006,MAGHERAFELT,URBAN
BT456EA,1,289672,390665,N09000009,Mid Ulster,N08000921,Glebe (Mid Ulster),N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002901,Magherafelt_A5,N21000651,Magherafelt_A,N05000010,Mid Ulster,N00003552,95TT05S1,Glebe_1_Magherafelt,95TT05S1,Glebe_1_Magherafelt,95TT050003,MAGHERAFELT,URBAN
BT456EB,1,289724,390664,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002901,Magherafelt_A5,N21000651,Magherafelt_A,N05000010,Mid Ulster,N00003555,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050005,MAGHERAFELT,URBAN
BT456ED,1,289757,390570,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002901,Magherafelt_A5,N21000651,Magherafelt_A,N05000010,Mid Ulster,N00003555,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050005,MAGHERAFELT,URBAN
BT456EE,1,289682,390562,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002901,Magherafelt_A5,N21000651,Magherafelt_A,N05000010,Mid Ulster,N00003604,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130007,MAGHERAFELT,URBAN
BT456EF,1,290019,390921,N09000009,Mid Ulster,N08000921,Glebe (Mid Ulster),N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002897,Magherafelt_A3,N21000651,Magherafelt_A,N05000010,Mid Ulster,N00003555,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050005,MAGHERAFELT,URBAN
BT456EG,1,289385,389965,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002909,Magherafelt_C4,N21000653,Magherafelt_C,N05000010,Mid Ulster,N00003599,95TT13S1,Town Parks East_1,95TT13S1,Town Parks East_1,95TT130003,MAGHERAFELT,URBAN
BT456EH,1,290047,390074,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002908,Magherafelt_B5,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003603,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130004,MAGHERAFELT,URBAN
BT456EJ,1,290113,389987,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002906,Magherafelt_B3,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003603,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130004,MAGHERAFELT,URBAN
BT456EL,1,290039,389906,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002906,Magherafelt_B3,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003603,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130004,MAGHERAFELT,URBAN
BT456EN,1,290158,389979,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT05,GLEBE (MAGHERAFELT),95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002906,Magherafelt_B3,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003556,95TT05S2,Glebe_2_Magherafelt,95TT05S2,Glebe_2_Magherafelt,95TT050006,MAGHERAFELT,URBAN
BT456EP,1,291019,388009,N09000009,Mid Ulster,N08000917,Coolshinny,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT08,LECUMPHER,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002914,Magherafelt_E2,N21000655,Magherafelt_E,N05000010,Mid Ulster,N00003573,95TT08W1,Lecumpher,95TT08W1,Lecumpher,95TT080005,BAND H (MID ULSTER LGD),RURAL
BT456EQ,1,290106,389818,N09000009,Mid Ulster,N08000938,Town Parks East,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT13,TOWN PARKS EAST,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002908,Magherafelt_B5,N21000652,Magherafelt_B,N05000010,Mid Ulster,N00003603,95TT13S2,Town Parks East_2,95TT13S2,Town Parks East_2,95TT130004,MAGHERAFELT,URBAN
BT456ER,1,290912,388111,N09000009,Mid Ulster,N08000917,Coolshinny,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT08,LECUMPHER,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002914,Magherafelt_E2,N21000655,Magherafelt_E,N05000010,Mid Ulster,N00003573,95TT08W1,Lecumpher,95TT08W1,Lecumpher,95TT080005,BAND H (MID ULSTER LGD),RURAL
BT456ES,1,290733,387354,N09000009,Mid Ulster,N08000917,Coolshinny,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT08,LECUMPHER,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002914,Magherafelt_E2,N21000655,Magherafelt_E,N05000010,Mid Ulster,N00003573,95TT08W1,Lecumpher,95TT08W1,Lecumpher,95TT080005,BAND H (MID ULSTER LGD),RURAL
BT456ET,1,290617,386550,N09000009,Mid Ulster,N08000917,Coolshinny,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT08,LECUMPHER,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002914,Magherafelt_E2,N21000655,Magherafelt_E,N05000010,Mid Ulster,N00003573,95TT08W1,Lecumpher,95TT08W1,Lecumpher,95TT080005,BAND H (MID ULSTER LGD),RURAL
BT456EU,1,290542,387579,N09000009,Mid Ulster,N08000917,Coolshinny,N10000905,MAGHERAFELT,N06000010,MID ULSTER,95TT08,LECUMPHER,95TT,MAGHERAFELT,NHSCT,Northern HSCT,N20002914,Magherafelt_E2,N21000655,Magherafelt_E,N05000010,Mid Ulster,N00003573,95TT08W1,Lecumpher,95TT08W1,Lecumpher,95TT080005,BAND H (MID ULSTER LGD),RURAL
